wof:id,sg:id
404018053,SG_26dOmyLQLTGYZThQDFKdre_39.919305_-76.685263@1303262427
404012657,SG_0XqEa01xMT2mrM3hWL3XLi_39.989030_-76.658568@1303262427
404017039,SG_4cAp86QdiyqPxM4GJnZWle_39.983276_-76.654796@1303262427
387211893,SG_7Yoz35DbAJzpHMthyMTwsi_40.619301_-80.063400@1303262406
404016193,SG_0J5fE6Oa8ZYXU650mp4h9P_39.982601_-76.722473@1303262427
404003053,SG_4fryJlWSdwtr53Ectzf3Yn_39.769283_-76.676748@1303262427
404018115,SG_0c5TBOeBVfu4fLVxN4OqTD_39.986109_-76.683154@1303262427
404012671,SG_7RNpYDiIPYu46aRRHWdr3J_39.964514_-76.633143@1303262427
387211931,SG_6SPfSaVCpEEFzq0GKSNWrR_40.636455_-80.062333@1303262406
404017041,SG_4TYAhwkKB8tCt4Wsaj4ukW_39.981754_-76.645722@1303262427
404016215,SG_7H0d54ZSw5btGjTAWLJlst_39.973309_-76.672417@1303262427
404012735,SG_0jrRSYZn8Ev7IwA5woShcq_39.976230_-76.680574@1303262427
387211939,SG_4RxBSowPqh3aaw4KpEuB8f_40.641499_-80.104202@1303262406
404018139,SG_0jzpEHkm51PlEmI7NOVW7I_39.983683_-76.664906@1303262427
404003077,SG_0PDg6oMXnGCOPsLJNLnggF_39.768229_-76.668960@1303262427
404016301,SG_58s6EyN0cRm4l8qGZGpVpL_39.925861_-76.685738@1303262427
387211981,SG_5oII5xA2b9tun6raqCfMO5_40.629460_-80.056459@1303262406
404012775,SG_6EiQJogzghaIR0XocbI7ml_39.975262_-76.673233@1303262427
404018191,SG_7SPhBiUqLm1REwXh7VtRu6_39.982203_-76.652428@1303262427
202726175,SG_3vszTcHdJWLijXCc5LKtWT_41.226842_-80.493335@1294180530
403702021,SG_7F9PeCbQbbsqVMeUCuXvf4_40.287399_-76.637604@1303262422
404016317,SG_6AmlWT1WI9D6VR7B5jtvDG_39.989344_-76.640859@1303262427
404012867,SG_1SkmxNuPqhkhpFiwfKIOS7_39.974430_-76.678907@1303262427
387212083,SG_0DGCWsXt6FlSbbtPafUuOa_40.625999_-80.054604@1303262406
404018257,SG_2AquyhOEsskSWXbYcm1nli_39.980072_-76.657504@1303262427
404019025,SG_18IUvQt2byLJwmJtu4f3lF_39.958870_-76.705841@1303262427
403702053,SG_6k4c82tbm7cyfceeiaOlDS_40.294800_-76.652199@1303262422
404012869,SG_2CHu39nKkC47dWyuwcdFVp_39.927078_-76.694779@1303262427
404019039,SG_1UiQ3KKpcTT7wgmVB7BynD_39.877939_-76.723877@1303262427
387212113,SG_1iFOe38brgpPVNCyigUJCZ_40.591099_-80.029999@1303262406
403702057,SG_6Thk7Hy0huG6Soz4sSj2Av_40.282600_-76.648804@1303262422
404018353,SG_4Od5eubSPA4AlSB85BtnLQ_39.947969_-76.612428@1303262427
220021855,SG_3Yly7cHYsz9qLv2MMd2j9C_41.050930_-80.543408@1294180530
404012941,SG_7lPoGbKVewAbJhivU661RE_39.982361_-76.670380@1303262427
404019073,SG_3rGmkb7BrvysIhTaWiYiC9_39.859415_-76.700399@1303262427
403702059,SG_6FeXfhAIB0024EFv94GuVo_40.295326_-76.624621@1303262422
387212115,SG_79YF8JI8qSIulJIfmZ68Rs_40.619301_-80.063400@1303262406
404018387,SG_3tXbQYqbsB9CswRMrF4xQE_39.987881_-76.672108@1303262427
404012993,SG_3RmHsxvY2Cdgi0oH1eJfjw_39.959063_-76.663403@1303262427
387212143,SG_2PbLmeI2deffip2lMU5ywl_40.615103_-80.060535@1303262406
404019095,SG_6xBYMwtJATreV75ZJ86uKq_39.974368_-76.709709@1303262427
403702071,SG_3EeYlx5JMegDeIi2UZsfBS_40.295799_-76.622902@1303262422
403703015,SG_72bGkn8qrNjJYudj0XGUnn_40.296523_-76.621755@1303262422
404018423,SG_1KaczNYGjEM3sBikQPFFLK_39.973203_-76.691805@1303262427
387212365,SG_0rYMhBQDWnUoxqtoha646j_40.616309_-80.054936@1303262406
404008213,SG_6nGlb2CVDN7r43uTaDuoBb_40.025562_-76.531001@1303262427
404020011,SG_47O5sQsaRd8WIHlr65PWPk_39.963744_-76.710444@1303262427
403702089,SG_3gGYlG5PScDdCXIFNuLlK4_40.289286_-76.599041@1303262422
403703027,SG_7czxtPJzHKzLmKaA3RirBP_40.269199_-76.656799@1303262422
404018447,SG_5IiGpyCqnR61SWEY2dhF6V_39.964039_-76.661942@1303262427
387212403,SG_0kFEjlzg7b1sGuytgoLVdD_40.595699_-80.047699@1303262406
404008239,SG_61iucUjFtPYpJphjZ9lOXo_39.962534_-76.727462@1303262427
404020029,SG_52AxmKjDfBAbKjgojhqWRk_39.969151_-76.709503@1303262427
403702093,SG_11Y9cAyRHZqkxudj03emiJ_40.267448_-76.647729@1303262422
404018449,SG_0t8dfTIYlPDHElRWv8D7At_39.935540_-76.681509@1303262427
387212455,SG_1GbeDiUMnAGWSOL7cUKqvz_40.612400_-80.089302@1303262406
404008253,SG_46tg8lZUTEBNFFhlHhIf3e_39.952880_-76.727269@1303262427
403702123,SG_0S1jIeaA6hrqQdfDTGEHEV_40.271319_-76.648533@1303262422
404010257,SG_23rRYsQJrkxA5ZOVHZW8yP_39.989319_-76.640900@1303262427
202761119,SG_7m2j9tesG6II8l16NQXoYG_41.232932_-80.507190@1294180530
404018479,SG_25EZyZu5Viuax9tCJDPPcg_39.964861_-76.699622@1303262427
387212551,SG_22JAGrl5IV4SIesJv4Cdsb_40.612301_-80.089302@1303262406
404008255,SG_0ABngrgVPI3Kcl9qkGoWUJ_39.965233_-76.729205@1303262427
403702131,SG_1J5Ty1ijmFYeimtF2maXgC_40.269199_-76.656799@1303262422
203251133,SG_4TkoS86NbrM55cdLU9hr7g_41.274299_-80.430054@1294180530
203335851,SG_0TWzCgHOKCHNesB7RQQKOm_41.233652_-80.507322@1294180530
404018553,SG_1aAzEFYpSer4ZK6IxeHGeA_39.910500_-76.702019@1303262427
387212565,SG_3iRgaNF7tbGEgjLllLNcdY_40.617711_-80.087456@1303262406
403702165,SG_6zmap6HfxN99LJKfmeAOMI_40.297472_-76.615962@1303262422
404008267,SG_7mTPR7Z0H4ivYB0fAz86lu_39.958681_-76.724355@1303262427
403704015,SG_4NbfkVEdbuqIOh9YQtjYk4_40.297901_-76.618202@1303262422
404018637,SG_3hiIK7ADii4gxzSXmiNOnq_39.963161_-76.672577@1303262427
387212591,SG_6X0kvsAklTp0yoYopUlMLc_40.642922_-80.069124@1303262406
404008285,SG_2qn07oVKoOsHSA76rTBm9t_40.352276_-80.100980@1303262427
404018659,SG_65a7D5YZx650sLZjJ7gzAt_39.978659_-76.661022@1303262427
403704017,SG_7VgpfGDvj3DM8pOIQMPzD5_40.294102_-76.647903@1303262422
387212657,SG_6QruyAWhUNGzYMWf3U1SCg_40.644501_-80.053902@1303262406
404015215,SG_4WZMNQrbAvtyXjOzcWd5ag_39.981331_-76.630390@1303262427
404021021,SG_4EYQEfevR7sFcJjHU26D6P_39.941927_-76.704202@1303262427
404008365,SG_2Ogn5oYNEQMjK84HxiYGdw_39.954583_-76.479392@1303262427
404018695,SG_28J0CyyZCo7f7LT0AEIKcq_39.964371_-76.724213@1303262427
403704025,SG_6sDMqSrgieqERGJ1CpwdYr_40.268261_-76.674080@1303262422
387212693,SG_40W1SHKHIJxfTF6MzXapgt_40.615601_-80.059097@1303262406
404015261,SG_2jYeU4NmQxNB7oM3Ymk9jB_39.910725_-76.700403@1303262427
404021109,SG_6AJUEtNFFqWRZS4O4yATGW_39.948137_-76.721337@1303262427
404008373,SG_24mjT064keTd1iAoUQXdQB_39.960667_-76.728258@1303262427
404018709,SG_1BjAENYZpJX2LqKHAx738e_39.982177_-76.652489@1303262427
387212695,SG_22EHNaBnMYvtCjt68cQOcK_40.627061_-80.055788@1303262406
185820927,SG_7c1Aoa2X0dlYhFR9V2wwik_39.714251_-76.000568@1294128635
404015289,SG_6Zn6ID9r1JmixvlxtUmEZT_39.987862_-76.672760@1303262427
404021127,SG_5f4r3V8XbrqKh657broJup_39.949955_-76.722028@1303262427
404008381,SG_2aAYvQJr6rSFkbvEePtMLR_39.962559_-76.727381@1303262427
404018711,SG_2gjtBmSCU42EGRfd5U9KTj_39.970483_-76.675700@1303262427
387212743,SG_3Z8DTuXp2q94HuP5Wkdsy4_40.633376_-80.059836@1303262406
404022059,SG_3JVAdnVP8YCHmf0AD1ZgnX_39.963759_-76.713808@1303262427
404021129,SG_4ytwk7YP4qqkVi8ebGa2qS_39.937523_-76.693138@1303262427
404008393,SG_1rbaF0AEc762oPGPUFXR5P_39.962460_-76.727707@1303262427
404018741,SG_3VR0CcQ2xWhwGlrHiWi18n_39.965790_-76.722160@1303262427
387212867,SG_1rGVuZhUufx9SD46zKxd42_40.618599_-80.084900@1303262406
403705007,SG_6Ue71zbonGFZzgtT3Bk1YJ_40.252934_-76.638704@1303262422
404022117,SG_5ZGWUMxge4hm7L3lLXfcOd_39.967617_-76.693888@1303262427
404021135,SG_645156YSvjFj7xYqUgsWAn_39.944394_-76.707160@1303262427
404018779,SG_51fzkoluMleCXGRq9AHAMn_39.957774_-76.713402@1303262427
404008417,SG_57JJIdfVAHnE6mTEv60pjK_39.957668_-76.727592@1303262427
387212943,SG_62PcSoiyaeI6CeZmF5KcxT_40.634652_-80.060205@1303262406
403705015,SG_1p6a22kQf6Vlazyv9Byj7p_40.271599_-76.654900@1303262422
404022131,SG_6h8VJVqjKlicFpHomnSXel_39.965309_-76.695480@1303262427
404021137,SG_1qVP2PpFcCtsVtx0uTAltN_39.944580_-76.707382@1303262427
404008421,SG_037VnLbXGRtxuaHrM9pta2_39.958565_-76.743629@1303262427
387212971,SG_1BYxmx9hNHEe6LVkb2tvNC_40.621201_-80.045601@1303262406
403705023,SG_6nQg7OOOy1GCuJVNObALrB_40.290419_-76.637638@1303262422
404022139,SG_4ol05O1pM8KQLJk2sif4et_39.909660_-76.708138@1303262427
404018815,SG_3vhtJyNzBo5DbKUbJxhQDU_39.961861_-76.708733@1303262427
404021153,SG_1s90Q86q3IcLUtMBpjd4oV_39.938305_-76.690842@1303262427
387212993,SG_1XsIPQDV7LNgDSeyNwEtvr_40.634201_-80.058403@1303262406
404008423,SG_43NBOM1Hhf9myQKN2BEJkq_39.962460_-76.727707@1303262427
403705029,SG_64WE3l9npAaop89XBYwrrb_40.289482_-76.685133@1303262422
404022175,SG_670lBh0ovIoAzTepU9hJCf_39.923672_-76.715979@1303262427
404018833,SG_1nFVRSQ5xiQvmnURozd4pf_39.960627_-76.705241@1303262427
186339235,SG_4eDTPggIfwRYUD0nxR7eeL_41.227346_-80.493479@1294180530
403720111,SG_62lSoQzEkqDHEsRXKfiryi_40.320164_-76.424117@1303262422
404038027,SG_5LczrUG0WYlQtLo6e8tBfY_40.091499_-76.666466@1303262428
403721015,SG_5Kpab8ivzc9OmjVnZdb0IN_40.243274_-76.903587@1303262422
236058157,SG_4TCA2Kt4DdSByurRmm5MoW_41.260117_-80.485473@1294180530
